genotype,combineTestWeight.sp.b,combineTestWeight.sp.mu,combineTestWeight.sp.FWB,combineTestWeight.sp.FWW,locationYear,blockSet,combineMoisture.sp.b,combineMoisture.sp.mu,combineMoisture.sp.FWB,combineMoisture.sp.FWW,flagLeafHeight.sp.b,flagLeafHeight.sp.mu,flagLeafHeight.sp.FWB,flagLeafHeight.sp.FWW,earHeight.sp.b,earHeight.sp.mu,earHeight.sp.FWB,earHeight.sp.FWW,yieldPerAcre.sp.b,yieldPerAcre.sp.mu,yieldPerAcre.sp.FWB,yieldPerAcre.sp.FWW,GDDToAnthesis.sp.b,GDDToAnthesis.sp.mu,GDDToAnthesis.sp.FWB,GDDToAnthesis.sp.FWW,{genotype},GDDToSilk.sp.b,GDDToSilk.sp.mu,GDDToSilk.sp.FWB,GDDToSilk.sp.FWW,anthesisSilkingIntervalGDD.sp.b,anthesisSilkingIntervalGDD.sp.mu,anthesisSilkingIntervalGDD.sp.FWB,anthesisSilkingIntervalGDD.sp.FWW,kernelRowNumber.sp.b,kernelRowNumber.sp.mu,kernelRowNumber.sp.FWB,kernelRowNumber.sp.FWW,earWidth.sp.b,earWidth.sp.mu,earWidth.sp.FWB,earWidth.sp.FWW,earLength.sp.b,earLength.sp.mu,earLength.sp.FWB,earLength.sp.FWW,shelledCobWidth.sp.b,shelledCobWidth.sp.mu,shelledCobWidth.sp.FWB,shelledCobWidth.sp.FWW,shelledCobMass.sp.b,shelledCobMass.sp.mu,shelledCobMass.sp.FWB,shelledCobMass.sp.FWW,kernelMassPerEar.sp.b,kernelMassPerEar.sp.mu,kernelMassPerEar.sp.FWB,kernelMassPerEar.sp.FWW,kernelsPerEar.sp.b,kernelsPerEar.sp.mu,kernelsPerEar.sp.FWB,kernelsPerEar.sp.FWW,hundredKernelMass.sp.b,hundredKernelMass.sp.mu,hundredKernelMass.sp.FWB,hundredKernelMass.sp.FWW,earFillLength.sp.b,earFillLength.sp.mu,earFillLength.sp.FWB,earFillLength.sp.FWW,kernelsPerRow.sp.b,kernelsPerRow.sp.mu,kernelsPerRow.sp.FWB,kernelsPerRow.sp.FWW
LH82 X PHJ89,0.786360597913173,56.4820663998569,56.7121490807839,56.392742474399,2022:Scottsbluff,1,0.445575285619171,17.4543957453888,17.6767390461172,17.13180323196,0.976070788809062,177.292725809434,179.860869229372,171.56735373791,0.929789110121264,74.2143842759763,80.5297371652962,66.0759660346182,0.952886852856988,140.250585695007,154.503360853134,120.963070058507,0.688376435640146,2323.4184449699,2338.57986378824,2313.00262079843,NA,-1.30014876146435,2451.20518458889,2402.01710330735,2451.92766471598,1.06109503649333,186.260067834392,196.094413867562,170.458368653573,0.93855434047484,15.7427395213695,15.9054799819441,15.5745562108071,0.931211634962428,4.24994136872727,4.39968277907746,4.05870406380403,0.910790171718721,16.3561621321474,17.3133504000053,15.1684768782547,0.964699580137619,2.76566201970314,2.84456633635458,2.64537181524853,0.850941078826274,19.8325880999961,21.7107949962201,17.3566467746584,1.02836528174483,140.139178970854,157.961157630278,117.528957306789,0.86200290505188,548.490597213796,582.860821834409,501.005232003195,1.16970019794001,25.3065612222846,26.9463902043614,23.3894093896958,0.887154681990366,15.2887960750572,16.1840659095599,14.0476300581933,0.987221650575471,36.4451362772421,38.444210507179,33.6232063473378
LH82 X W606S,6.02791461737775,56.8311372136197,58.5948557407765,56.1464170008085,2022:Scottsbluff,1,1.03182193423559,19.4289110720532,19.9437930729772,18.6818812391183,0.829832186835862,180.107693448966,182.291067948755,175.240118185947,0.984550338667017,74.1321265761437,80.8194309963587,65.5143848231802,0.899611284850204,137.374155465135,150.830062988929,119.164998028135,1.22616922316548,2417.22117174462,2444.22742032035,2398.66800465213,NA,1.09571756841012,2596.32620576175,2637.78011197157,2595.71732607694,0.976904431317367,187.829615932156,196.883674134767,173.281673079553,1.04807559244955,16.549342519871,16.7310733981769,16.3615336576067,1.03907365447962,4.24729512951309,4.41438105137851,4.03390685359508,0.991286815117777,16.1829900452409,17.2247756715861,14.8903358541313,1.00707356184643,2.7872369944369,2.86960714660789,2.66166309853237,0.812569541921718,20.3022915718258,22.0958043722703,17.9379980165896,0.984289586264627,136.934779814418,153.9929091703,115.293631360521,1.0417664899579,520.747129565447,562.284980600793,463.359083713282,0.864266992431719,25.2405293251501,26.4521646355808,23.8239859653178,0.84708831940211,14.9389747842859,15.7938117534364,13.7538632623972,1.03864886771245,34.9371392092706,37.0403509694532,31.9682068274186
N209 X 3IIH6,-0.00584964081505035,54.5788939340269,54.5771823769566,54.5795584038408,2022:Scottsbluff,1,0.579310082167676,17.3636605269523,17.6527378612919,16.9442452193878,1.0535187755113,182.082325604787,184.854242705606,175.902664207995,1.09536181426188,78.1465586268928,85.586521434854,68.558887107581,1.05425943106588,143.6220210296,159.391073340758,122.282608904599,1.16455503044121,2428.05869134731,2453.70789378857,2410.43780863391,NA,3.04068509585607,2572.29403437532,2687.33122864075,2570.60435499431,0.998388162590712,185.88725579988,195.140427597559,171.019379814817,1.03795095072065,16.2997129584091,16.4796882762886,16.1137183712387,1.18102671510523,4.30368794263064,4.49360030985342,4.06114762466287,1.01972494624044,16.164471555062,17.2361440272643,14.8347335766746,1.07197098772774,2.87305852683623,2.96073674293409,2.73939244887982,0.960221757779518,20.3113519907066,22.4307644532633,17.5174420588298,1.0406864803797,144.908596221259,162.94410614533,122.027473703922,1.04158907673813,516.084317944719,557.615095068621,458.706045298055,0.935104413242601,28.0121988295793,29.3231427114421,26.4795521371472,1.1291165398611,15.1054831673008,16.244928179875,13.5258025244501,1.01777370493258,35.5687003728581,37.6296409774854,32.659438731215
PHB47 X 3IIH6,-0.0156688493391364,55.9403082385895,55.9357236613961,55.9420880875978,2022:Scottsbluff,1,0.675005144388289,17.3514145349097,17.6882439701495,16.8627168599411,0.70412993074546,186.961790787239,188.814429621592,182.831551580784,0.90034177254736,77.0848932251015,83.2002326636231,69.2042267111644,0.968603076697185,143.002687197392,157.490537279742,123.397057283047,0.647571237954533,2291.39504690416,2305.65773552193,2281.59664619806,NA,-1.13447267879042,2478.13815598861,2435.2180410064,2478.76857151447,0.966319499167575,187.310430664416,196.266386546387,172.920117343502,0.944471782383361,15.4281649539135,15.5919314682605,15.2589212732401,0.87761593351216,4.1794010749847,4.32052414808206,3.99917039531828,0.665562799499698,16.3698127627884,17.069281117834,15.501908005962,1.0389710481191,2.74436652522806,2.82934562365451,2.61481527178723,0.805989285766893,20.7765981497291,22.5555869334156,18.4314508415721,0.948941522196604,141.819851554951,158.265384925092,120.955885662699,0.824268992271302,529.479823769216,562.345502348879,484.073115856298,0.992743049369942,26.6190614627612,28.0108102433283,24.9919443948652,0.833221947128903,15.3023759138701,16.1432196695909,14.1366640191175,0.941768207227786,36.0702374664409,37.9772707578457,33.3782342172626
PHB47 X LH185,3.68703682842688,55.8324405445335,56.9112373718573,55.4136242868305,2022:Scottsbluff,1,1.04230055351204,18.0299744489255,18.5500853098698,17.2753581895466,0.936366579492572,183.008117063692,185.471794593379,177.515639341377,0.956044113617772,75.1649764766849,81.6586597103656,66.7967489193681,0.927640858179674,144.070003459969,157.945162446039,125.293495521432,0.703841306949561,2336.48099037364,2351.98302136107,2325.83116722711,NA,0.0975330591795162,2526.27570097623,2529.96563568582,2526.22150279593,1.08555652922608,188.285336090208,198.34639394065,172.119359312772,0.942749190956988,14.6965049392119,14.8599727651293,14.527569936594,0.94252538042312,4.26100028012402,4.41256097208327,4.06743953967951,0.92057614391525,15.7152983943217,16.6827711580679,14.5148520729145,0.946521043049292,2.77774494062705,2.85516240574853,2.65972145214086,0.853785687941697,19.6555874711753,21.5400730212222,17.1713693268679,1.05437693726414,142.87084420602,161.143615183885,119.688715547835,0.970669452732299,499.585097450252,538.288130731525,446.113591505625,1.11068751986875,27.6982242388461,29.2553220219527,25.8777948519827,0.908496412331204,14.7027567943065,15.6195635803444,13.431732815829,1.06700657207606,35.9203990194483,38.0810337058606,32.8704073793836
PHB47 X PHJ89,2.19981284327126,56.0182780475294,56.6619252977359,55.7683978793785,2022:Scottsbluff,1,1.2626076551028,17.0369596561949,17.6670043705698,16.1228430297127,NA,NA,NA,NA,1.07079988252044,73.9271769315687,81.2003091486979,64.5544953181953,1.06054005473866,138.334661008372,154.197655550753,116.86812190399,0.852850146496337,2345.64758929652,2364.43152435132,2332.74311332872,NA,0.510456379784791,2517.30683766237,2536.61875845462,2517.02318197537,0.98467154085072,186.997455330406,196.12349996232,172.333845620331,0.987855323149871,15.334217966748,15.5055069623209,15.1572002156821,1.04146932437759,4.24254974587828,4.41002089809928,4.02866948571354,1.1943241298636,15.9386683026778,17.1938345095856,14.3812501382608,0.992672876268089,2.77261118807124,2.85380348521019,2.64883294072733,1.1203786572648,19.7554871752385,22.2283997808439,16.495576604962,1.00088409422228,140.298744972533,157.644463740402,118.292740265718,1.23948524455591,524.644178445059,574.0655736859,456.364351119714,0.977814189513943,26.2758307216184,27.6466503982114,24.673182223602,1.16537359189224,14.9711167538047,16.1471504759133,13.340710998675,1.00497899978937,35.8429830797302,37.878015049436,32.9702945433942
PHB47 X PHK56,-0.814325998435287,56.7267102743018,56.4884451458533,56.8192108331748,2022:Scottsbluff,1,1.01828770626216,18.0041896008637,18.5123179845707,17.2669584276844,0.95304539278305,182.558324028636,185.065885244933,176.968012816277,0.992608655876173,76.3434489092689,83.0854873721995,67.6551729297202,0.999535011374853,142.343860210099,157.294373733386,122.112132693532,0.716975511234352,2341.30544306069,2357.09675352036,2330.45688626295,NA,2.23806732396368,2523.31960523659,2607.99163716676,2522.07593281034,1.00582623509211,186.146775626381,195.468884301798,171.168132763602,1.06752804926107,14.9065494006453,15.0916532341913,14.7152547747507,1.03584817070184,4.29247413003748,4.45904138517688,4.07974825222703,0.958555079353263,16.2586605671749,17.2660470152755,15.0086890938953,0.998893638836142,2.77780047474195,2.85950157796892,2.65324654881729,0.892888351689796,21.2667516351969,23.2375450325671,18.6687583970391,0.997050180683381,138.859308203505,156.138583727436,116.937598091708,0.939999297299063,518.876535032346,556.356672050495,467.094563453877,0.7126119597973,27.1527049296806,28.1517316432848,25.9847258808131,0.944282253475317,15.0472612242121,16.0001811985462,13.7261713769356,1.03577082956078,35.7830371524815,37.8804210300417,32.8223315168671
PHG39 X PHM49,5.9168110824017,55.2247255032671,56.9559360445767,54.552625714092,2022:Scottsbluff,1,1.81952417788711,19.5157784679943,20.4237260685986,18.1984592702444,1.02173695453725,182.2812024371,184.969498272593,176.28796476313,1.00109054605239,75.5385923600762,82.3382418759308,66.7760746315332,1.00055086927208,139.379204474882,154.344912660745,119.12691483699,1.01250492499764,2429.03672729354,2451.33704210494,2413.71651479713,NA,1.9047456973963,2646.34490290682,2718.40649228884,2645.28645409364,0.909039237374562,187.829650992249,196.254727079321,174.292348414693,0.986623850487427,15.1643807851795,15.3354562497722,14.9875837066312,1.1064571187755,4.21806907299393,4.39599044256974,3.99084266230126,1.17008198077055,16.9284621073509,18.1581512050188,15.4026561011395,0.989027349616018,2.74044524664907,2.82133937035119,2.61712156687765,1.21744716837528,21.5968796903588,24.2840430255509,18.0545336565377,1.09801287112645,141.523376131493,160.552375169448,117.381843111201,1.18642402517651,515.944751932327,563.250462854675,450.587920998275,1.11546994395904,26.7628950167143,28.3266973875791,24.9346271827641,1.0849967291779,15.1872548510904,16.2821764717347,13.6692996444032,1.11559885932087,35.8710485685953,38.13008019469,32.6821579997453
PHG39 X PHN82,0.784366293677056,55.7198421724262,55.949341336241,55.6307447830935,2022:Scottsbluff,1,1.0204716277961,18.3706617213347,18.8798798879315,17.6318494085376,1.05364179461992,180.436741476272,183.208982253118,174.256358482055,1.06796835411051,74.6115739609319,81.8654737511268,65.2636766370403,1.08969267392616,138.389742861097,154.688786788884,116.333121527395,1.07775813254262,2408.20514193928,2431.94265180502,2391.89758312881,NA,0.872466934496899,2556.26587412451,2589.27361582413,2555.78105266377,0.962777808097628,185.866114622224,194.789245720056,171.528543737147,1.00788565762357,15.5205381381996,15.6953002900057,15.3399310712911,0.908267437631983,4.25615993733873,4.40221185720296,4.06963454353898,0.898270042245259,16.9282486836927,17.8722790130746,15.7568898830426,1.00618632503299,2.78897398160404,2.87127156526156,2.66351071692594,0.702611328216552,21.702103463882,23.2529152355286,19.6577499046658,1.00795344178061,140.997428765762,158.4656621338,118.835993378671,0.983929198574338,535.206144075457,574.437876784924,481.004195263157,0.999168183790744,26.6416323584303,28.0423886792676,25.0039844226665,0.947643052375105,15.4806434545991,16.4369549703813,14.1548517109469,1.00495941208472,35.7109073884198,37.745899694008,32.8382748426812
PHJ40 X LH82,-5.34754819235692,57.4826564974902,55.91800762298,58.09009282808,2022:Scottsbluff,1,0.933336177338179,17.8097869670355,18.2755243026918,17.1340599394398,0.985834312907422,171.636380242783,174.230212506662,165.853737931402,0.976632284732698,73.1122030078541,79.7457260874968,64.563767760929,1.09792217763332,140.122791212444,156.544927683328,117.899595346879,0.773476948177863,2299.16892818278,2316.20467686693,2287.46544811607,NA,-1.32951876493186,2485.4079305308,2435.10870400141,2486.14673128555,0.91453971027004,187.455767029675,195.931822107261,173.836552073814,1.01852535803768,15.3117134111159,15.488320431856,15.1291997736851,0.962431351395342,4.289717207502,4.44447883473295,4.09206849811715,0.983437324345451,15.8545941215876,16.8881303830305,14.5721757945994,1.01469923800994,2.8072029648575,2.89019683323929,2.68067820905451,1.0634053938277,19.9808713300203,22.3280318959715,16.8867330569019,1.06654303734808,135.329875603475,153.813489926514,111.880256176622,1.01756526699778,492.78231908635,533.355206472086,436.727451932388,1.14769316251312,26.6326377238371,28.2416145486123,24.7515556708147,0.960034002610094,14.3606946457741,15.3295104566825,13.0175674513143,1.03500994997347,34.283847418436,36.3796905530697,31.3253167238586
PHK56 X 3IIH6,0.505456805444669,55.5251587598871,55.6730512880709,55.4677431338606,2022:Scottsbluff,1,1.04813107282689,17.2682844360417,17.791304742261,16.5094469329334,0.949799888652863,182.570566286016,185.069588244534,176.999292339108,0.9691545096429,77.5242942514672,84.1070264711127,69.0413117620901,0.886433376623538,143.860781853085,157.119581228682,125.918360293715,0.828451266645535,2347.46852341135,2365.71507569567,2334.93322690604,NA,-0.600227539549707,2520.56005563078,2497.85185340203,2520.89359628544,1.11532969682608,185.432697317754,195.769696174997,168.823342122838,1.06616364308051,15.5021200769073,15.6869873294897,15.3110699444197,0.910792292862992,4.29821288909094,4.44467081267014,4.11116898103345,1.10848001806256,16.231927414154,17.3968763797783,14.7864513730553,0.950757172408174,2.73158586709639,2.80934981199167,2.61303416767577,1.07758866528011,19.519663628152,21.8981296733141,16.3842569889959,0.987446950353114,139.040852899974,156.153700629185,117.330284850548,1.13683448856667,516.611107018424,561.939558349043,453.986027036418,0.864022069501415,26.7005426929239,27.911834640397,25.2844007645399,1.13872663694178,15.1116307169299,16.2607737339193,13.5185051516125,1.01031485878428,35.3101400537738,37.3559768697925,32.422199197768
PHK56 X LH145,1.00155911016985,55.72087453791,56.0139225438583,55.6071058781679,2022:Scottsbluff,1,1.14796402946071,17.8674816017867,18.4403188296707,17.0363659328039,1.04957259748885,179.609909974843,182.371444272244,173.453395810504,1.05384052268608,74.9358595184232,82.0937996549344,65.7116227103667,1.02363978154977,140.959100593253,156.270160458964,120.239465062981,1.04047688367221,2402.50408406122,2425.42047832955,2386.76062784495,NA,0.589115766655594,2522.07174168331,2544.35955602684,2521.74437573367,1.00263814212569,187.58573818539,196.878299262959,172.654572018179,1.00395186291179,15.5093196981866,15.6833997503681,15.3294175437047,0.961039432135681,4.2286078516895,4.38314565444789,4.03124499234979,0.831240495441846,16.3377807497632,17.2113668673033,15.2538295724995,1.01007465625326,2.78715424671957,2.86976986318665,2.66120613871086,0.738018373537894,20.9432873170096,22.5722499246567,18.7959116227707,0.993734530454125,137.916810030518,155.138624019451,116.067999683012,0.838120124218178,533.304998401678,566.722956461461,487.135269789848,0.963989582100298,25.3802672986377,26.73170594756,23.8002774882787,0.763232620433687,15.1912217885271,15.9614359976769,14.1234278505872,1.00557666678594,35.572549669383,37.6087918847213,32.6981527280654
PHK56 X LH185,1.55942715363748,55.5346103448618,55.990885978676,55.3574725849101,2022:Scottsbluff,1,0.875477030232602,18.6850222839775,19.1218877450932,18.0511847603378,1.17735069870541,182.512873293677,185.610605020214,175.606846716463,1.06533023846311,74.1793050466045,81.4152861162047,64.8544990756594,0.962591573900355,144.534500064458,158.93243328263,125.050549816325,1.03724314055374,2406.59733597552,2429.44250739073,2390.9028095279,NA,0.588131724856754,2588.53618699755,2610.78677242588,2588.20936787045,1.01503652752014,191.085239839025,200.492710522263,175.969438413338,1.05849818245983,15.0120268688729,15.1955649702936,14.8223503409691,1.08682332132945,4.28302598378198,4.45779018434302,4.05983164739768,0.917630135560978,16.6530865857805,17.617463263599,15.4564819073651,0.988525552839503,2.74122987627244,2.82208295721621,2.61796876648455,0.957424792271025,21.2213719110784,23.3346108793271,18.4356001719159,1.06325932049614,141.240546694894,159.667252901043,117.863124927007,0.945487624067082,514.660795374137,552.359765789138,462.576486994427,1.01940620323379,27.8500578617475,29.2791863166418,26.1792395835904,1.05586849909914,15.4690133926246,16.5345403358227,13.9918097820673,1.07434658204947,35.8755961987365,38.0510940364753,32.8046234610453
PHK56 X LH198,1.18327344629753,55.6922298330069,56.0384459678392,55.5578199587153,2022:Scottsbluff,1,0.647437123158533,18.5801647382894,18.9032376546365,18.1114260636195,0.811588276861019,186.410749416432,188.546122298005,181.650188085028,1.01406298284352,77.2967553966285,84.1845168459081,68.4206902893664,1.11005965272465,146.75452510043,163.358207473584,124.285652909381,1.2756869394342,2445.90894000355,2474.00581108814,2426.6065203229,NA,2.54408408719592,2627.4687845085,2723.71824347588,2626.05506151839,0.977780821891868,186.805127831087,195.867308518371,172.244133875853,0.977486880827828,15.1469222156156,15.3164133770023,14.9717624272482,0.929876796646517,4.30459115168343,4.45411791633493,4.11362797443693,1.04314179707915,15.8765586410773,16.9728408813569,14.5162847068822,0.997188545389615,2.72132223704087,2.80288387795646,2.59698092242393,1.316533945991,21.4419638495553,24.3478326552827,17.6113099015932,0.962412762572228,143.346907098606,160.025902413401,122.186754883858,1.14540684362016,517.913014158481,563.583266853097,454.815706753523,1.08771364345949,28.0681606346859,29.5930508243999,26.2853856906765,1.08752996991586,14.7025896111423,15.8000676450731,13.1810902961048,0.960139888627016,35.9535790102831,37.8978140332589,33.2090611129779
PHK56 X LH82,-1.21792659236117,56.5435166038304,56.1871612418165,56.6818627829727,2022:Scottsbluff,1,0.758775800738469,17.9805404489803,18.3591716735882,17.4311935695882,1.02469015216264,177.461241262246,180.157307266805,171.450680915166,0.960167197369242,75.8741305191434,82.3958187365342,67.4698137243336,0.837918291557128,146.638640770594,159.171777285845,129.678219811839,0.772145760407717,2320.12277006783,2337.12919948092,2308.43943220389,NA,-1.19945492980892,2506.92340184651,2461.54483569341,2507.58992738252,1.03844863634094,189.347876596495,198.972333290968,173.883424872717,0.952705503979378,16.2267750180476,16.3919692170656,16.0560559038307,1.00422762371845,4.33228757150692,4.49377015510274,4.12605541430547,0.864399202463983,15.765542619118,16.6739766372222,14.6383519465333,0.986105033169486,2.74775198677607,2.82840708955707,2.62479269613685,0.67486899698302,20.2030027936565,21.6925813740321,18.2393697285749,0.977109456466104,136.086066555347,153.01976141085,114.602784502818,0.807180768508989,538.303090643395,570.487418747745,493.837725899275,0.92542531515928,25.6854492479498,26.9828237847912,24.1686667065719,0.835164225008068,14.5912552305078,15.4340590308869,13.422826008836,1.00014635508906,34.618854197705,36.6441003047554,31.7599795649765
PHK56 X PHJ89,-3.00877832538651,55.7425419279076,54.8621979924952,56.084313745531,2022:Scottsbluff,1,0.468483044001534,18.8987867192535,19.1325610548158,18.5596091940611,1.09640786514831,179.652208514081,182.536971255403,173.220971105799,1.00392777283526,75.5597301301686,82.3786507776871,66.7723782344438,1.03797628727506,140.990027964993,156.515525664581,119.980205223596,1.28346006387549,2410.99050783301,2439.2585811684,2391.57047300279,NA,-0.531318380828101,2538.07864028233,2517.97745457408,2538.3738887821,1.09208741048584,190.129492363254,200.251079142775,173.86625849055,0.980135940244829,15.3772481083092,15.5471986028757,15.2016136243771,1.01433058373544,4.2477156834644,4.41082285101606,4.03940874242987,0.825943528298093,16.3693060202882,17.2373253289597,15.2922621746605,1.00165434784462,2.8285766542837,2.91050356030179,2.70367849036215,0.676028984122881,21.25646596648,22.7486048837576,19.2894577439781,0.986878758868644,136.496813498816,153.599814243993,114.798738029254,0.891260106524802,507.656498923679,543.19328177803,458.559435087888,1.09741056955736,26.361894751103,27.9003792793324,24.5632264357223,0.835068394356011,14.9199811479029,15.7626882410293,13.7516859972686,1.03321244177187,34.956225793264,37.0484290641225,32.0028331972994
PHK56 X W606S,-0.256902930480591,56.1267320573528,56.0515643605737,56.155914061478,2022:Scottsbluff,1,0.350944856009224,18.3827928716275,18.5579153260749,18.1287119411343,0.934239761112785,184.114945237263,186.573026887338,178.634942866831,0.965696140412525,75.4301917842919,81.9894339222903,66.9774803046777,1.02394809501133,144.001338205216,159.31700965984,123.275462059185,0.934582848135833,2343.91891395664,2364.50300319533,2329.77774044188,NA,1.4502514424893,2546.4248349195,2601.29169934776,2545.61894418028,1.03823708582262,187.167186988001,196.789683008897,171.705885649003,1.07243230673698,15.4753345765334,15.6612887829198,15.2831611371033,0.891580452433127,4.2257628325449,4.36913143896635,4.04266434403382,0.995829041509693,16.1363884358705,17.1829476818125,14.8378111073874,1.07450922250115,2.81273410025029,2.9006199226169,2.67875152502765,1.07893407964476,20.8754664463334,23.2569021054922,17.7361451212984,0.965167775427847,134.622068937524,151.348809719023,113.401343449389,1.09248641680845,511.92892908649,555.489111216521,451.746862198156,0.831394488104105,24.9052523178473,26.070802926057,23.5425873638017,0.984576173603836,15.0019458608091,15.995528339594,13.6244831561662,0.991015745977094,35.218652858348,37.2254099408023,32.3858776726043
PHK76 X 3IIH6,-0.300284467053117,56.977490779724,56.8896300000719,57.0116005601763,2022:Scottsbluff,1,0.792528262662385,16.6334968068428,17.0289706033663,16.0597134475159,0.95679637413954,184.818242456143,187.335672893197,179.205928983143,1.00769102479561,77.1541352969574,83.9986168634868,68.3338437614072,1.06082501450466,141.096311747352,156.963568566478,119.624004732618,0.921813200390251,2328.09013874248,2348.39297782847,2314.14218277376,NA,0.813026516007415,2502.12182896598,2532.88078174026,2501.67003797251,0.989253780402349,188.152120188379,197.320633522726,173.4202723201,1.05156739795789,15.4704466511569,15.6527829904491,15.2820120782812,0.995937139042752,4.2352687190622,4.39541816975759,4.03073912858818,1.00273570928783,16.4246326521325,17.4784504100484,15.1170489161052,1.00895772708868,2.73153257738571,2.81405683843573,2.60572374137456,1.09508712074478,20.2741541141346,22.691242950633,17.0878330813823,0.944567878809436,136.373338281879,152.743074675504,115.605533790852,0.977565607020553,512.027571559608,551.005571863053,458.176175474232,1.09996367194964,26.0883187714866,27.6303825513092,24.2854658924554,1.05844082728945,15.147938608561,16.2160614100463,13.6671362046941,0.980360755149518,35.3305315510313,37.3157128125226,32.5282131907651
PHK76 X LH145,0.93561224080248,57.9252286461646,58.1989811373795,57.8189509940585,2022:Scottsbluff,1,1.46585922048703,17.6619547999486,18.393422607983,16.6006858617206,0.98908627868155,180.043245796647,182.645634319559,174.241528317527,0.993455391424086,76.4047325432766,83.1525222391812,67.7090451110085,0.924779191194023,135.626576213993,149.45893190605,116.907991675876,0.81244680397594,2332.80546301658,2350.69951868868,2320.51233004346,NA,-0.308407188870794,2538.37093294472,2526.70306975581,2538.54231184505,1.08821645848314,188.557526024203,198.643236392881,172.351937901395,0.982134343341686,15.0419285523734,15.2122255596844,14.8659359665881,1.07783283479219,4.1600211872579,4.33333969268018,3.93867317275231,1.08798811038023,15.6081987042344,16.7516118493935,14.1894444453135,1.0016899627682,2.72689289849632,2.80882271751579,2.60199029368298,1.01327919077007,20.2476852357572,22.4842066721529,17.2993967056126,0.983722251350083,137.835143601415,154.88344081796,116.206468894351,1.08234875475027,501.042372048538,544.198340085988,441.418761033605,1.08653694153555,27.3058636450809,28.8291041899358,25.525017328812,1.12745290966508,14.8388643037292,15.9766304682281,13.2615111481879,0.942215267150242,35.3265108016388,37.2344493669197,32.6332296512162
PHK76 X LH198,0.18310560058513,56.4220476241482,56.4756228256361,56.4012483737012,2022:Scottsbluff,1,1.5270023881038,18.7801330112796,19.5421114291788,17.6745969676778,0.911769575625152,181.127032797304,183.525993060215,175.778834568444,1.04588798481062,76.5772122702178,83.6811368428742,67.4225838051782,0.879064832077137,139.798262966086,152.946847568179,122.004989144174,0.86182809854078,2370.18067864506,2389.16235215229,2357.14035728064,NA,2.08313711599799,2534.7900346058,2613.60064522154,2533.63245540185,1.02149068578691,186.558547435048,196.025835970189,171.346631463642,0.936070540321724,14.7265934094122,14.8889031919074,14.5588551809453,1.23343624251557,4.22034416637085,4.41868413077515,3.96704082053922,1.16136201987752,15.8344929365079,17.0550178550682,14.3200579016669,1.00262075834267,2.75537352902661,2.83737947930005,2.63035486156302,1.20894071847298,21.716845915355,24.3852337168864,18.1992506796433,1.00289918556586,139.303046529112,156.683687630086,117.252736882447,0.912386197103303,512.410684530472,548.789817769356,462.149842567354,0.950140414634464,27.9632196457535,29.2952428357162,26.4059287772547,0.993026653379692,14.8592556057322,15.8613658641524,13.4699703310946,1.03683878281348,35.1307272454507,37.230273674678,32.1669689121511
PHK76 X LH82,-1.59548665973917,57.2280219357078,56.7611955852646,57.4092557511379,2022:Scottsbluff,1,0.900796930570236,17.6697593076052,18.1192594690664,17.0175904030445,1.15516655011946,177.461233087536,180.500596019646,170.68533283538,1.00738130601231,75.9845863120367,82.8269641935566,67.1670057363894,0.918427379715383,138.957930110349,152.695278781813,120.367913473916,0.745540441074368,2329.56805122008,2345.98850126443,2318.28727845549,NA,-0.525439023818518,2518.06293312496,2498.18417910995,2518.35491452275,1.00667226621516,185.917129899225,195.247079684565,170.925888043101,0.943890849831881,15.6607272663571,15.8243930500092,15.4915876853139,0.896806306341654,4.2467428502489,4.3909517884544,4.06257115970739,1.13628404550737,15.9786345288823,17.1728039337425,14.4969015820544,1.07942275615529,2.76133702180308,2.84962472992076,2.62674176883079,1.01289623023194,19.8469880537114,22.0826642152208,16.8998138049736,1.08268165524364,137.221078316369,155.984381295602,113.41662609377,1.12445991538169,512.037871284448,556.8729172478,450.094472447101,0.982286145854763,25.9428805690369,27.3199695816762,24.3329024840809,1.15269946349248,14.535160956163,15.6984046146386,12.9224868297813,1.0450313211107,34.8606347755487,36.9767706831148,31.8734584296788
PHK76 X W606S,-0.653940458583482,57.3505151092773,57.1591774783268,57.4247972247997,2022:Scottsbluff,1,0.972472254109638,18.7936331601,19.2788995063809,18.0895719636693,1.03766471769412,181.365078593258,184.095282024609,175.278412889902,1.00537882296766,73.6556526850062,80.4844292165595,64.8555997877982,0.930313612933527,143.340020504634,157.255157135946,124.509412964499,1.004338686818,2446.79421096538,2468.91466523711,2431.59756182271,NA,0.360103702895657,2624.84992009734,2638.47359973525,2624.64981394277,0.917891871128706,187.947677840678,196.454801115465,174.278542910005,0.965823098311904,14.6394809217065,14.8069496436277,14.4664112132338,0.894522412367255,4.22316534993914,4.36700703166719,4.03946268889855,0.920431694074084,16.4805460070598,17.4478669623022,15.2802880506038,0.986974807065129,2.82099349618658,2.90171973916115,2.69792575180497,1.1242638393041,21.7565361895632,24.2380242134682,18.4853210965566,0.974221391687187,136.733848557428,153.617492103566,115.314065133248,0.88636384180877,499.547163580921,534.88872004206,450.719821479066,1.11935297962844,27.6900617404565,29.2593078262496,25.8554295671972,0.981705868946738,15.170253327242,16.1609392455651,13.7968062972844,0.974424760393019,35.2354839267802,37.208645097201,32.4501333480222
