location,plotNumber,qrCode,row,range,genotype,block,numberPrimaryEars,numberSecondaryEars,secondaryEarKernels,kernelColor,kernelStriping,earWidth,kernelFillLength,kernelRowNumber,kernelsPerRow,kernelsPerEar,shelledCobWidth,shelledCobMass,hundredKernelMass,kernelMassPerEar,notes,experiment,plantDensity,plantingDate,sublocation,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,totalStandCount,flagLeafHeight,earHeight,flagLeafHt,earLength,anthesisDate,silkDate,plotLength,daysToAnthesis,daysToSilk,anthesisSilkingInterval,GDDToAnthesis,GDDToSilk,anthesisSilkingIntervalGDD
Ames,1593862,22-A-1593862,22,30,L317,3,NA,NA,NA,NA,NA,3.86275,NA,14,NA,235,2.405,18.9,23.8652482269504,56.0833333333333,;;;;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,198,114,NA,15.6073333333333,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594238,22-A-1594238,28,58,L317,4,NA,NA,NA,NA,NA,3.72233333333333,NA,14,NA,78.5,2.674,30.2,26.1783439490446,20.55,;;;;x -set asside;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,213,125,NA,18.107,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1593863,22-A-1593863,18,30,TZI18,3,NA,NA,NA,NA,NA,3.738,NA,14,NA,NA,NA,NA,NA,NA,;;x -set asside;x -set asside;x -set asside;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,132,75,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594239,22-A-1594239,19,60,TZI18,4,NA,NA,NA,NA,NA,NA,NA,12,NA,139.666666666667,2.44933333333333,17.2333333333333,15.727923627685,21.9666666666667,;;;;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,159,97,NA,12.6063333333333,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1593864,22-A-1593864,29,29,KUI2021,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;x -set asside;x -set asside;x -set asside;x -set asside;x -set asside;x -set asside;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,242,152,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594240,22-A-1594240,20,59,KUI2021,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;x -set asside;x -set asside;x -set asside;x -set asside;x -set asside;x -set asside;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,234,137,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1593865,22-A-1593865,19,30,L578,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;x -set asside;x -set asside;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,206,108,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594241,22-A-1594241,29,58,L578,4,NA,NA,NA,NA,NA,3.66,NA,16,NA,NA,NA,NA,NA,NA,;;x -set asside;x -set asside;x -set asside;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,217,125,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1593866,22-A-1593866,21,31,A641,3,NA,NA,NA,NA,NA,3.40633333333333,NA,13.6666666666667,NA,182.2,2.2982,11.92,22.1514818880351,40.36,;;;;;;;;;;;;;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,117,51,NA,11.4812,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594242,22-A-1594242,19,59,A641,4,NA,NA,NA,NA,NA,NA,NA,14.3333333333333,NA,150.8,2.0518,7.92,19.8275862068965,29.9,;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,114,54,NA,9.8082,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1593867,22-A-1593867,24,31,TX303,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;x -set asside;x -set asside;x -set asside;x -set asside;x -set asside;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,195,130,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594243,22-A-1594243,25,59,TX303,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;x -set asside;x -set asside;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,199,113,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1593868,22-A-1593868,27,30,F2834T,3,NA,NA,NA,NA,NA,3.65416666666667,NA,12,NA,218,2.328,13.25,31.7098623853211,69.1275,;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,154,69,NA,13.816,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594244,22-A-1594244,27,58,F2834T,4,NA,NA,NA,NA,NA,3.69966666666667,NA,11,NA,208.4,2.4504,12.96,31.2188099808061,65.06,;;;;;;;;;;;;;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,152,69,NA,13.9538,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1593869,22-A-1593869,18,31,NC33,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;x -set asside;x -set asside;x -set asside;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,190,104,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594245,22-A-1594245,22,59,NC33,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;NA;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,204,114,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1593870,22-A-1593870,28,29,PHR36,3,NA,NA,NA,NA,NA,3.50933333333333,NA,14.6666666666667,NA,268,2.3115,9.7,19.0317164179104,51.005,;;;;;;;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,174,75,NA,12.415,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594246,22-A-1594246,24,60,PHR36,4,NA,NA,NA,NA,NA,3.29983333333333,NA,12.6666666666667,NA,206.2,2.161,9.94,22.9000969932105,47.22,;;;;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,172,82,NA,11.6888,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1593871,22-A-1593871,20,31,B73,3,NA,NA,NA,NA,NA,4.10283333333333,NA,15.6666666666667,NA,179,2.62,16.7,23.8659217877095,42.72,Check;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,154,71,NA,12.1968,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594247,22-A-1594247,20,60,B73,4,NA,NA,NA,NA,NA,4.51066666666667,NA,17,NA,384.2,2.6262,18.62,23.5033836543467,90.3,Check;;;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,196,97,NA,13.1534,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1593872,22-A-1593872,20,30,B73,3,NA,NA,NA,NA,NA,4.38416666666667,NA,17,NA,303.6,2.6574,18.24,23.2345191040843,70.54,Check;;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;;;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,164,86,NA,13.013,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594248,22-A-1594248,23,60,B73,4,NA,NA,NA,NA,NA,4.737,NA,16.6666666666667,NA,516.6,2.8318,24.24,24.0030971738289,124,Check;;;;;;;;x - collect data; but analyze team may need to assess photos;;;;;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,192,87,NA,14.825,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1593873,22-A-1593873,19,31,B73,3,NA,NA,NA,NA,NA,4.323,NA,17,NA,252,2.562,19.76,23.4285714285714,59.04,Check;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,168,80,NA,12.8712,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594249,22-A-1594249,28,59,B73,4,NA,NA,NA,NA,NA,4.4355,NA,16.6666666666667,NA,400.4,2.788,21.14,23.4715284715285,93.98,Check;;;;;;;;;;;;;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,188,89,NA,13.5162,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1593874,22-A-1593874,28,31,MO17,3,NA,NA,NA,NA,NA,4.1164,NA,16.4,NA,328.5,2.66425,19.35,19.5418569254186,64.195,was intended to be AK-56 but had to replace with filler due to seed amounts;;;;;;x - collect data; but analyze team may need to assess photos;;;;;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,187,99,NA,12.77875,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594250,22-A-1594250,28,60,MO17,4,NA,NA,NA,NA,NA,4.64066666666667,NA,16.6666666666667,NA,428.8,2.8164,25.22,25.4617537313433,109.18,was intended to be AK-56 but had to replace with filler due to seed amounts;;;;;;;;;;;;;NA;NA,LC_2231,10147.0588235294,2022-05-23,Ames B1,0,High,250,46,198,89,NA,14.3346,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594251,22-A-1594251,59,4,29MIBZ2,1,NA,NA,NA,NA,NA,3.71366666666667,NA,13.3333333333333,NA,238.6,2.3362,17.16,24.8030176026823,59.18,;;;;;;;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,107,35,NA,14.796,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594627,22-A-1594627,59,35,29MIBZ2,2,NA,NA,NA,NA,NA,3.75766666666667,NA,12.3333333333333,NA,238,2.064,9.3,21.4705882352941,51.1,;;;;;;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,107,42,NA,12.548,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594252,22-A-1594252,50,4,F42,1,NA,NA,NA,NA,NA,4.27116666666667,NA,17,NA,225.4,2.6572,14.72,24.5874001774623,55.42,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,118,30,NA,10.9444,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594628,22-A-1594628,53,33,F42,2,NA,NA,NA,NA,NA,4.05016666666667,NA,17.3333333333333,NA,306.2,2.575,15.08,18.2560418027433,55.9,;;;;;;;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,119,33,NA,11.6482,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594253,22-A-1594253,58,3,LH54,1,NA,NA,NA,NA,NA,3.54116666666667,NA,9.33333333333333,NA,138.8,2.1512,19.26,33.0259365994236,45.84,;;;;;;;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;x - collect data; but analyze team may need to assess photos;Smooth cob/ovule issue;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,94,36,NA,17.6206,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594629,22-A-1594629,59,32,LH54,2,NA,NA,NA,NA,NA,3.67625,NA,10.5,NA,234,2.097,17.7333333333333,32.7207977207977,76.5666666666667,;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,122,60,NA,18.6876666666667,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594254,22-A-1594254,55,4,NC230,1,NA,NA,NA,NA,NA,4.019,NA,13.3333333333333,NA,190,2.6155,14.25,23.7894736842105,45.2,;;;;x -set asside;;;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,80,23,NA,11.077,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594630,22-A-1594630,58,33,NC230,2,NA,NA,NA,NA,NA,4.2825,NA,15,NA,177,2.629,8.3,22.4858757062147,39.8,;;;x -set asside;x -set asside;;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,89,48,NA,8.15,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594255,22-A-1594255,51,3,A188,1,NA,NA,NA,NA,NA,3.422,NA,10.3333333333333,NA,147.5,1.8565,6.1,26.1694915254237,38.6,;;;;;;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,101,33,NA,9.8165,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594631,22-A-1594631,47,32,A188,2,NA,NA,NA,NA,NA,3.60033333333333,NA,12.3333333333333,NA,193.8,1.9722,7,25.3560371517028,49.14,;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,111,56,NA,10.44,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594256,22-A-1594256,56,6,CI187-2,1,NA,NA,NA,NA,NA,3.68366666666667,NA,14,NA,281.5,2.4625,16.7,23.3392539964476,65.7,;;;;;x - collect data; but analyze team may need to assess photos;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,92,147,NA,14.7375,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594632,22-A-1594632,57,35,CI187-2,2,NA,NA,NA,NA,NA,3.882,NA,14.6666666666667,NA,305,2.3165,13.4,23.6229508196721,72.05,;;;;;;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,107,67,NA,15.37,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594257,22-A-1594257,55,5,NC290A,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;x -set asside;x -set asside;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,86,45,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594633,22-A-1594633,49,32,NC290A,2,NA,NA,NA,NA,NA,4.22,NA,15.3333333333333,NA,187.5,2.528,13.8,25.8133333333333,48.4,;;;;x -set asside;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,135,40,NA,12.9975,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594258,22-A-1594258,48,3,NC364,1,NA,NA,NA,NA,NA,4.12283333333333,NA,15.6666666666667,NA,311.4,2.587,19.32,31.2395632626847,97.28,;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,108,48,NA,13.3514,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594634,22-A-1594634,59,34,NC364,2,NA,NA,NA,NA,NA,3.462,NA,15,NA,173.333333333333,2.25533333333333,6.23333333333333,18.4038461538461,31.9,;;;;;;;x -set asside;;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,109,53,NA,9.27833333333333,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594259,22-A-1594259,49,4,W22,1,NA,NA,NA,NA,NA,3.55775,NA,15.5,NA,124,2.60133333333333,22.4666666666667,23.7634408602151,29.4666666666667,;;;;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,117,52,NA,14.3926666666667,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594635,22-A-1594635,58,34,W22,2,NA,NA,NA,NA,NA,3.761,NA,15.5,NA,210.333333333333,2.565,19.4333333333333,24.1679873217116,50.8333333333333,;;;;;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;x -set asside;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,112,39,NA,12.6276666666667,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594260,22-A-1594260,48,5,NC262,1,NA,NA,NA,NA,NA,3.547,NA,14,NA,52,2.625,8.3,22.3076923076923,11.6,;;x -set asside;x -set asside;x -set asside;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,96,45,NA,8.335,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594636,22-A-1594636,47,34,NC262,2,NA,NA,NA,NA,NA,4.16225,NA,15.3333333333333,NA,249,2.54833333333333,11.7333333333333,26.0642570281125,64.9,;;;;;;x -set asside;;x -set asside;x - collect data; but analyze team may need to assess photos;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,125,54,NA,9.64333333333333,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594261,22-A-1594261,56,4,RS 710,1,NA,NA,NA,NA,NA,3.0136,NA,14,NA,86.5,2.0735,7.575,15.2890173410405,13.225,;;Seed missing on either side of ear at widest point;;;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,97,29,NA,9.42975,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594637,22-A-1594637,53,32,RS 710,2,NA,NA,NA,NA,NA,3.71116666666667,NA,15.3333333333333,NA,124.4,2.5656,12.24,20.016077170418,24.9,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,105,24,NA,11.7718,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594262,22-A-1594262,57,4,MO47,1,NA,NA,NA,NA,NA,3.44316666666667,NA,13.3333333333333,NA,132.4,2.3436,12.66,20.9516616314199,27.74,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,83,35,NA,11.7384,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594638,22-A-1594638,50,33,MO47,2,NA,NA,NA,NA,NA,3.72416666666667,NA,13.6666666666667,NA,214.4,2.3012,10.68,24.5149253731343,52.56,;;;;;;;;;;;;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,111,44,NA,11.0662,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594263,22-A-1594263,47,5,78010,1,NA,NA,NA,NA,NA,4.0642,NA,15.2,NA,162.75,2.55675,12.95,29.1705069124424,47.475,;;;;;;x -set asside;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,87,50,NA,11.69975,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594639,22-A-1594639,51,34,78010,2,NA,NA,NA,NA,NA,4.36366666666667,NA,15.6666666666667,NA,170.2,2.6166,14.54,27.9435957696827,47.56,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,140,85,NA,11.221,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594264,22-A-1594264,54,3,LH57,1,NA,NA,NA,NA,NA,3.29566666666667,NA,10.6666666666667,NA,135.5,1.49,3.5,24.280442804428,32.9,;;;;x - collect data; but analyze team may need to assess photos;;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,100,35,NA,10.346,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594640,22-A-1594640,50,34,LH57,2,NA,NA,NA,NA,NA,3.10516666666667,NA,10,NA,97,1.3318,3.2,24.0979381443299,23.375,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,96,35,NA,9.3074,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594265,22-A-1594265,51,4,PHG47,1,NA,NA,NA,NA,NA,3.45316666666667,NA,13.6666666666667,NA,184,2.108,7.8,25.0108695652174,46.02,;;;;;;;;;;x - collect data; but analyze team may need to assess photos;;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,103,33,NA,10.755,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594641,22-A-1594641,57,32,PHG47,2,NA,NA,NA,NA,NA,3.67533333333333,NA,16,NA,269.4,2.0662,8.42,24.1276911655531,65,;;;;;;;;x - collect data; but analyze team may need to assess photos;;;x - collect data; but analyze team may need to assess photos;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,120,48,NA,12.2112,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594266,22-A-1594266,56,3,778,1,NA,NA,NA,NA,NA,4.23416666666667,NA,13.6666666666667,NA,245.2,2.3166,14.92,29.6247960848287,72.64,;;;;;;;;;;;;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,131,69,NA,12.315,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594642,22-A-1594642,58,35,778,2,NA,NA,NA,NA,NA,4.20933333333333,NA,13.6666666666667,NA,234.8,2.2716,13.4,32.4105621805792,76.1,;;;;;;;;;;x - collect data; but analyze team may need to assess photos;;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,119,64,NA,13.179,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594267,22-A-1594267,58,4,WIL500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;x -set asside;x -set asside;x -set asside;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,83,43,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594643,22-A-1594643,54,34,WIL500,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,;x -set asside;x -set asside;x -set asside;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,94,48,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594268,22-A-1594268,53,5,L127,1,NA,NA,NA,NA,NA,3.954,NA,13.3333333333333,NA,225.2,2.5588,19.24,27.3445825932504,61.58,;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,112,51,NA,14.3942,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594644,22-A-1594644,47,33,L127,2,NA,NA,NA,NA,NA,4.14116666666667,NA,14.3333333333333,NA,301.6,2.5972,17.56,27.8448275862069,83.98,;;;;;;;;;;;;;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,124,56,NA,13.5086,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594269,22-A-1594269,54,5,NC360,1,NA,NA,NA,NA,NA,3.565,NA,13,NA,128,2.41,17.6,31.484375,40.3,;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,100,65,NA,13.737,NA,NA,7.5,NA,NA,NA,NA,NA,NA
Ames,1594645,22-A-1594645,52,33,NC360,2,NA,NA,NA,NA,NA,3.66466666666667,NA,13.3333333333333,NA,179.4,2.3574,16.8,28.2497212931996,50.68,;;;;;;;;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;x - collect data; but analyze team may need to assess photos;NA;NA,LC_2232,10147.0588235294,2022-05-23,Ames B1,0,Medium,150,46,114,71,NA,13.728,NA,NA,7.5,NA,NA,NA,NA,NA,NA
