North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1057$Row1$Range1$LH145 x LH162,North Platte3,Low,Rainfed,1,1,1,1057,LH145XLH162,68.62,10.93,3.96,0.97,1.01,0.06
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1073$Row19$Range1$PHJ40 x LH82,North Platte3,Low,Rainfed,2,19,1,1073,PHJ40XLH82,69.78,10.91,4.56,0.83,1.06,0.06
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1059$Row3$Range1$PHN46 x PHK56,North Platte3,Low,Rainfed,1,3,1,1059,PHN46XPHK56,70.50,8.86,4.18,1.11,1.11,0.06
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot148$Row4$Range10$PHB47 x PHJ89,North Platte1,Low,Full,1,4,10,148,PHB47XPHJ89,71.01,10.65,3.78,0.64,0.80,0.03
North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep1$Plot564$Row4$Range3$LH82 x PHJ89,North Platte2,Low,Partial,1,4,3,564,LH82XPHJ89,70.88,10.98,4.25,0.07,0.92,0.03
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1389$Row15$Range18$PHN46 x W606S,North Platte3,High,Rainfed,2,15,18,1389,PHN46XW606S,70.71,10.68,3.68,0.13,0.87,0.05
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1387$Row11$Range18$PHP02 x LH145,North Platte3,High,Rainfed,2,11,18,1387,PHP02XLH145,68.66,12.72,4.13,1.09,1.12,0.05
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1351$Row17$Range16$PHZ51 x LH145,North Platte3,High,Rainfed,2,17,16,1351,PHZ51XLH145,70.97,11.48,3.79,0.68,0.87,0.04
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1060$Row4$Range1$PHK76 x LH198,North Platte3,Low,Rainfed,1,4,1,1060,PHK76XLH198,71.05,9.73,4.30,0.73,1.04,0.06
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot458$Row10$Range31$LH82 x PHJ89,North Platte1,High,Full,2,10,31,458,LH82XPHJ89,71.43,9.79,3.89,0.39,0.95,0.03
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot150$Row6$Range10$B73 x PHN82,North Platte1,Low,Full,1,6,10,150,B73XPHN82,72.42,8.77,4.07,0.40,0.84,0.04
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1067$Row11$Range1$PHK56 x W606S,North Platte3,Low,Rainfed,2,11,1,1067,PHK56XW606S,69.02,9.82,3.93,1.03,1.05,0.06
North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep2$Plot572$Row12$Range3$LH198 x PHZ51,North Platte2,Low,Partial,2,12,3,572,LH198XPHZ51,70.60,10.64,3.80,0.82,0.87,0.02
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot149$Row5$Range10$PHK56 x W606S,North Platte1,Low,Full,1,5,10,149,PHK56XW606S,72.82,8.23,3.99,0.27,0.66,0.03
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1339$Row3$Range16$PHK76 x W606S,North Platte3,High,Rainfed,1,3,16,1339,PHK76XW606S,70.72,10.92,4.02,0.31,0.80,0.04
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot188$Row12$Range13$PHK76 x LH145,North Platte1,Medium,Full,2,12,13,188,PHK76XLH145,71.69,10.23,3.80,0.39,0.70,0.03
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1395$Row21$Range18$LH198 x PHB47,North Platte3,High,Rainfed,2,21,18,1395,LH198XPHB47,65.86,11.88,4.29,1.51,1.03,0.05
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot506$Row10$Range34$B73 x 3IIH6,North Platte1,High,Full,2,10,34,506,B73X3IIH6,69.02,8.20,3.93,0.44,1.02,0.04
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot192$Row16$Range13$PHW52 x LH185,North Platte1,Medium,Full,2,16,13,192,PHW52XLH185,72.70,8.17,3.62,0.67,0.86,0.03
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1061$Row5$Range1$LH198 x PHB47,North Platte3,Low,Rainfed,1,5,1,1061,LH198XPHB47,68.51,11.19,4.59,1.57,1.08,0.06
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot152$Row8$Range10$PHP02 x PHN46,North Platte1,Low,Full,1,8,10,152,PHP02XPHN46,68.62,10.57,3.13,1.09,1.02,0.04
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1380$Row4$Range18$LH82 x W606S,North Platte3,High,Rainfed,1,4,18,1380,LH82XW606S,68.87,11.65,4.76,0.20,1.07,0.05
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot462$Row14$Range31$2369 x PHP02,North Platte1,High,Full,2,14,31,462,2369XPHP02,69.81,9.98,2.90,1.06,0.96,0.03
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot186$Row10$Range13$LH185 x LH82,North Platte1,Medium,Full,2,10,13,186,LH185XLH82,70.43,9.84,4.20,0.33,0.90,0.02
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1392$Row18$Range18$LH185 x LH82,North Platte3,High,Rainfed,2,18,18,1392,LH185XLH82,69.19,12.16,4.49,0.93,1.08,0.05
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot823$Row7$Range20$B73 x PHM49,North Platte2,Medium,Partial,1,7,20,823,B73XPHM49,70.66,9.94,3.65,0.83,0.89,0.04
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1386$Row10$Range18$PHP02 x W606S,North Platte3,High,Rainfed,1,10,18,1386,PHP02XW606S,67.97,10.82,4.04,0.97,1.03,0.05
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1377$Row1$Range18$PHP02 x LH185,North Platte3,High,Rainfed,1,1,18,1377,PHP02XLH185,70.07,11.86,4.54,0.90,1.08,0.05
North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep1$Plot645$Row5$Range8$PHB47 x LH185,North Platte2,Low,Partial,1,5,8,645,PHB47XLH185,67.68,11.02,2.97,1.65,0.96,0.03
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot2$Row2$Range1$LH198 x PHZ51,North Platte1,Low,Full,1,2,1,2,LH198XPHZ51,69.45,11.91,3.79,1.08,0.76,0.02
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1383$Row7$Range18$B73 x Mo17,North Platte3,High,Rainfed,1,7,18,1383,B73XMO17,67.31,12.36,4.42,1.09,1.10,0.05
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1338$Row2$Range16$PHK56 x LH198,North Platte3,High,Rainfed,1,2,16,1338,PHK56XLH198,68.17,11.64,3.14,1.17,0.95,0.03
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1076$Row22$Range1$PHK56 x LH198,North Platte3,Low,Rainfed,2,22,1,1076,PHK56XLH198,66.59,10.46,4.01,1.32,1.09,0.06
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot451$Row3$Range31$LH195 x LH123HT,North Platte1,High,Full,1,3,31,451,LH195XLH123HT,70.70,10.78,3.23,0.94,0.82,0.04
North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep1$Plot648$Row8$Range8$2369 x 3IIH6,North Platte2,Low,Partial,1,8,8,648,2369X3IIH6,68.79,9.97,3.45,0.93,1.02,0.03
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot206$Row14$Range14$B37 x OH43,North Platte1,Medium,Full,2,14,14,206,B37XOH43,69.42,10.62,3.89,1.29,0.86,0.04
North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep2$Plot574$Row14$Range3$PHB47 x PHK56,North Platte2,Low,Partial,2,14,3,574,PHB47XPHK56,67.52,11.28,3.81,1.68,1.09,0.03
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1310$Row16$Range14$PHK76 x W606S,North Platte3,High,Rainfed,2,16,14,1310,PHK76XW606S,69.26,10.75,3.61,0.79,1.07,0.05
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1256$Row22$Range11$B37 x OH43,North Platte3,High,Rainfed,2,22,11,1256,B37XOH43,68.40,11.27,4.69,1.31,1.10,0.06
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep1$Plot182$Row6$Range13$PHB47 x PHK56,North Platte1,Medium,Full,1,6,13,182,PHB47XPHK56,71.73,8.02,3.67,0.75,0.68,0.03
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot463$Row15$Range31$LH82 x W606S,North Platte1,High,Full,2,15,31,463,LH82XW606S,72.42,9.18,4.34,0.19,0.86,0.04
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep2$Plot160$Row16$Range10$Syngenta NK0760-3111,North Platte1,Low,Full,2,16,10,160,SYNGENTANK0760-3111,68.73,8.87,3.52,1.23,0.99,0.03
North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep1$Plot644$Row4$Range8$Syngenta NK0760-3111,North Platte2,Low,Partial,1,4,8,644,SYNGENTANK0760-3111,71.75,10.51,3.78,1.84,1.39,0.03
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot151$Row7$Range10$LH195 x LH123HT,North Platte1,Low,Full,1,7,10,151,LH195XLH123HT,71.18,10.10,3.97,0.77,0.90,0.03
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep2$Plot156$Row12$Range10$B37 x Mo17,North Platte1,Low,Full,2,12,10,156,B37XMO17,67.78,9.98,3.64,1.00,0.97,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot455$Row7$Range31$PHK56 x 3IIH6,North Platte1,High,Full,1,7,31,455,PHK56X3IIH6,70.04,8.35,2.75,0.82,0.89,0.04
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1066$Row10$Range1$PHP02 x PHB47,North Platte3,Low,Rainfed,1,10,1,1066,PHP02XPHB47,64.68,11.25,4.17,1.55,1.23,0.05
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1074$Row20$Range1$2369 x PHN82,North Platte3,Low,Rainfed,2,20,1,1074,2369XPHN82,70.35,8.90,4.93,0.34,1.08,0.06
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1072$Row18$Range1$LH195 x LH185,North Platte3,Low,Rainfed,2,18,1,1072,LH195XLH185,68.51,11.07,3.49,0.85,0.91,0.06
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot187$Row11$Range13$PHK56 x PHJ89,North Platte1,Medium,Full,2,11,13,187,PHK56XPHJ89,70.77,10.05,4.58,0.36,0.89,0.03
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep2$Plot157$Row13$Range10$PHK56 x W606S,North Platte1,Low,Full,2,13,10,157,PHK56XW606S,69.94,8.73,3.60,1.01,0.95,0.02
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot145$Row1$Range10$PHB47 x PHK56,North Platte1,Low,Full,1,1,10,145,PHB47XPHK56,68.39,9.87,3.85,1.29,1.11,0.03
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1058$Row2$Range1$PHK76 x LH82,North Platte3,Low,Rainfed,1,2,1,1058,PHK76XLH82,70.40,9.28,4.04,0.54,0.99,0.06
North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep1$Plot563$Row3$Range3$LH145 x LH162,North Platte2,Low,Partial,1,3,3,563,LH145XLH162,71.50,10.47,4.24,0.21,0.88,0.04
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1068$Row12$Range1$PHK56 x LH185,North Platte3,Low,Rainfed,2,12,1,1068,PHK56XLH185,68.23,10.32,3.42,1.53,1.02,0.06
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1064$Row8$Range1$LH185 x LH82,North Platte3,Low,Rainfed,1,8,1,1064,LH185XLH82,68.83,10.62,3.95,1.11,1.11,0.06
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot457$Row9$Range31$PHN46 x PHK56,North Platte1,High,Full,2,9,31,457,PHN46XPHK56,70.36,9.26,3.85,0.73,0.92,0.03
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep1$Plot180$Row4$Range13$2369 x PHZ51,North Platte1,Medium,Full,1,4,13,180,2369XPHZ51,70.63,9.96,3.96,0.69,0.83,0.03
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep2$Plot46$Row14$Range3$B73 x 3IIH6,North Platte1,Low,Full,2,14,3,46,B73X3IIH6,70.55,8.34,4.24,0.49,0.92,0.02
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot191$Row15$Range13$B73 x PHZ51,North Platte1,Medium,Full,2,15,13,191,B73XPHZ51,71.86,9.63,3.52,0.54,0.82,0.03
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot146$Row2$Range10$Pioneer 1311 AMXT,North Platte1,Low,Full,1,2,10,146,PIONEER1311AMXT,71.16,10.27,3.66,0.45,0.77,0.04
North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep1$Plot565$Row5$Range3$PHK56 x LH185,North Platte2,Low,Partial,1,5,3,565,PHK56XLH185,68.22,10.02,2.81,1.05,0.84,0.03
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep2$Plot42$Row10$Range3$2369 x PHN82,North Platte1,Low,Full,2,10,3,42,2369XPHN82,70.36,8.82,4.06,0.27,0.88,0.04
North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep2$Plot570$Row10$Range3$2369 x 3IIH6,North Platte2,Low,Partial,2,10,3,570,2369X3IIH6,69.32,10.03,3.78,0.55,1.04,0.04
North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep2$Plot569$Row9$Range3$PHP02 x LH198,North Platte2,Low,Partial,2,9,3,569,PHP02XLH198,70.47,10.69,3.41,1.04,0.90,0.03
North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep1$Plot561$Row1$Range3$PHK56 x PHJ89,North Platte2,Low,Partial,1,1,3,561,PHK56XPHJ89,69.91,10.92,4.47,0.42,0.94,0.03
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1063$Row7$Range1$PHP02 x PHN46,North Platte3,Low,Rainfed,1,7,1,1063,PHP02XPHN46,67.09,10.51,3.61,1.53,1.27,0.06
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot461$Row13$Range31$PHK76 x LH145,North Platte1,High,Full,2,13,31,461,PHK76XLH145,71.22,9.79,3.75,0.78,0.80,0.04
North Platte$HIPS - Partial Irrigation - Low Nitrogen$Rep1$Plot567$Row7$Range3$B37 x OH43,North Platte2,Low,Partial,1,7,3,567,B37XOH43,69.83,10.70,3.60,1.23,0.83,0.03
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1379$Row3$Range18$PHB47 x PHK56,North Platte3,High,Rainfed,1,3,18,1379,PHB47XPHK56,67.90,12.26,4.02,1.57,0.98,0.05
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep2$Plot862$Row14$Range22$PHP02 x PHK56,North Platte2,Medium,Partial,2,14,22,862,PHP02XPHK56,67.16,10.88,3.31,1.15,1.14,0.04
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot851$Row3$Range22$PHN46 x PHK56,North Platte2,Medium,Partial,1,3,22,851,PHN46XPHK56,68.01,9.39,2.82,1.06,1.05,0.05
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1093$Row19$Range2$N209 x 3IIH6,North Platte3,Low,Rainfed,2,19,2,1093,N209X3IIH6,69.57,10.06,4.21,1.60,1.49,0.06
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep2$Plot864$Row16$Range22$PHK76 x LH198,North Platte2,Medium,Partial,2,16,22,864,PHK76XLH198,70.56,10.32,4.64,0.43,0.95,0.04
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot853$Row5$Range22$LH185 x LH82,North Platte2,Medium,Partial,1,5,22,853,LH185XLH82,69.38,9.70,3.32,0.43,1.03,0.04
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep2$Plot859$Row11$Range22$PHP02 x PHG47,North Platte2,Medium,Partial,2,11,22,859,PHP02XPHG47,70.06,10.07,4.76,0.20,1.10,0.04
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1082$Row6$Range2$2369 x 3IIH6,North Platte3,Low,Rainfed,1,6,2,1082,2369X3IIH6,68.06,8.79,3.91,1.48,1.41,0.06
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep2$Plot863$Row15$Range22$B73 x 3IIH6,North Platte2,Medium,Partial,2,15,22,863,B73X3IIH6,68.09,8.68,4.24,0.68,1.13,0.04
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1088$Row12$Range2$PHK76 x LH82,North Platte3,Low,Rainfed,2,12,2,1088,PHK76XLH82,69.63,9.61,4.09,0.64,1.06,0.07
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1084$Row8$Range2$LH82 x PHJ89,North Platte3,Low,Rainfed,1,8,2,1084,LH82XPHJ89,68.60,11.46,4.85,0.58,1.23,0.07
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep2$Plot858$Row10$Range22$B84 x 3IIH6,North Platte2,Medium,Partial,2,10,22,858,B84X3IIH6,71.73,9.20,3.95,1.21,1.22,0.05
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1078$Row2$Range2$PHB47 x LH185,North Platte3,Low,Rainfed,1,2,2,1078,PHB47XLH185,69.46,9.22,3.80,1.54,1.03,0.06
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1438$Row2$Range22$PHK56 x 3IIH6,North Platte3,Medium,Rainfed,1,2,22,1438,PHK56X3IIH6,69.15,10.62,5.20,0.59,1.24,0.07
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1440$Row4$Range22$PHG39 x PHN82,North Platte3,Medium,Rainfed,1,4,22,1440,PHG39XPHN82,70.09,10.62,3.57,1.22,0.97,0.06
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot856$Row8$Range22$PHK56 x LH198,North Platte2,Medium,Partial,1,8,22,856,PHK56XLH198,68.09,8.91,3.60,0.99,1.10,0.05
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1444$Row8$Range22$LH195 x 3IIH6,North Platte3,Medium,Rainfed,1,8,22,1444,LH195X3IIH6,66.61,11.01,4.28,1.21,1.36,0.06
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1437$Row1$Range22$Hoegemeyer 8065RR,North Platte3,Medium,Rainfed,1,1,22,1437,HOEGEMEYER8065RR,69.19,10.95,4.08,0.46,0.92,0.06
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1445$Row9$Range22$PHB47 x 3IIH6,North Platte3,Medium,Rainfed,1,9,22,1445,PHB47X3IIH6,66.48,10.41,3.72,1.91,1.35,0.06
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1095$Row21$Range2$LH82 x W606S,North Platte3,Low,Rainfed,2,21,2,1095,LH82XW606S,70.87,10.08,4.11,1.09,1.36,0.07
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot854$Row6$Range22$PHK56 x PHJ89,North Platte2,Medium,Partial,1,6,22,854,PHK56XPHJ89,70.11,10.16,4.09,0.75,1.01,0.05
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep2$Plot1451$Row17$Range22$PHW52 x PHN82,North Platte3,Medium,Rainfed,2,17,22,1451,PHW52XPHN82,70.04,10.67,4.16,0.77,1.11,0.07
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep2$Plot1456$Row22$Range22$PHW52 x PHZ51,North Platte3,Medium,Rainfed,2,22,22,1456,PHW52XPHZ51,71.12,10.18,4.15,1.02,1.14,0.06
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep2$Plot1447$Row11$Range22$PHK56 x LH185,North Platte3,Medium,Rainfed,2,11,22,1447,PHK56XLH185,68.62,11.50,3.78,1.49,1.08,0.06
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep2$Plot1455$Row21$Range22$PHP02 x LH185,North Platte3,Medium,Rainfed,2,21,22,1455,PHP02XLH185,70.22,11.35,3.81,1.68,1.37,0.07
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot869$Row5$Range23$PHK76 x LH82,North Platte2,Medium,Partial,1,5,23,869,PHK76XLH82,72.78,8.44,3.77,0.54,0.88,0.04
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1080$Row4$Range2$F42 x OH43,North Platte3,Low,Rainfed,1,4,2,1080,F42XOH43,70.06,10.64,3.97,1.29,1.27,0.07
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1439$Row3$Range22$PHP02 x PHK56,North Platte3,Medium,Rainfed,1,3,22,1439,PHP02XPHK56,67.66,11.41,5.20,1.12,1.24,0.06
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1094$Row20$Range2$LH195 x 3IIH6,North Platte3,Low,Rainfed,2,20,2,1094,LH195X3IIH6,66.94,9.36,4.07,1.18,1.37,0.06
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1087$Row11$Range2$B37 x OH43,North Platte3,Low,Rainfed,2,11,2,1087,B37XOH43,68.86,10.76,3.74,1.63,1.12,0.07
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1083$Row7$Range2$LH195 x PHM49,North Platte3,Low,Rainfed,1,7,2,1083,LH195XPHM49,70.78,9.94,3.81,0.69,1.05,0.07
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep2$Plot848$Row16$Range21$Pioneer 1311 AMX,North Platte2,Medium,Partial,2,16,21,848,PIONEER1311AMX,71.90,8.50,3.69,0.13,0.91,0.04
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep2$Plot861$Row13$Range22$LH145 x LH162,North Platte2,Medium,Partial,2,13,22,861,LH145XLH162,67.57,9.14,3.43,1.26,1.05,0.04
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1086$Row10$Range2$PHK76 x W606S,North Platte3,Low,Rainfed,1,10,2,1086,PHK76XW606S,70.22,9.26,4.24,0.64,1.03,0.07
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1396$Row22$Range18$Syngenta NK0760-3111,North Platte3,High,Rainfed,2,22,18,1396,SYNGENTANK0760-3111,65.88,12.14,3.93,2.93,1.82,0.06
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep2$Plot1449$Row15$Range22$B73 x PHN82,North Platte3,Medium,Rainfed,2,15,22,1449,B73XPHN82,69.26,10.96,3.72,0.77,1.04,0.06
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1081$Row5$Range2$PHP02 x LH185,North Platte3,Low,Rainfed,1,5,2,1081,PHP02XLH185,66.24,10.33,4.51,1.28,1.41,0.06
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot855$Row7$Range22$LH82 x PHJ89,North Platte2,Medium,Partial,1,7,22,855,LH82XPHJ89,71.08,10.08,4.37,0.15,1.04,0.04
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1079$Row3$Range2$PHK56 x LH185,North Platte3,Low,Rainfed,1,3,2,1079,PHK56XLH185,68.80,10.62,3.55,1.51,1.13,0.07
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1096$Row22$Range2$PHP02 x PHN46,North Platte3,Low,Rainfed,2,22,2,1096,PHP02XPHN46,71.02,10.27,3.72,1.86,1.43,0.07
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1441$Row5$Range22$LH82 x PHB47,North Platte3,Medium,Rainfed,1,5,22,1441,LH82XPHB47,67.95,11.49,4.99,1.10,1.19,0.07
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1092$Row18$Range2$2369 x 3IIH6,North Platte3,Low,Rainfed,2,18,2,1092,2369X3IIH6,67.69,10.05,4.66,1.17,1.44,0.06
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1091$Row17$Range2$PHP02 x PHK76,North Platte3,Low,Rainfed,2,17,2,1091,PHP02XPHK76,69.19,9.20,3.57,1.19,1.16,0.06
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep2$Plot1450$Row16$Range22$Syngenta NK0760-3111,North Platte3,Medium,Rainfed,2,16,22,1450,SYNGENTANK0760-3111,68.90,11.53,3.77,3.01,1.81,0.07
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep2$Plot1454$Row20$Range22$PHN46 x PHK56,North Platte3,Medium,Rainfed,2,20,22,1454,PHN46XPHK56,68.89,10.62,4.30,1.16,1.17,0.07
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1443$Row7$Range22$Syngenta NK0760-3111,North Platte3,Medium,Rainfed,1,7,22,1443,SYNGENTANK0760-3111,68.31,11.29,3.79,2.79,1.74,0.07
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep2$Plot1453$Row19$Range22$PHP02 x PHN46,North Platte3,Medium,Rainfed,2,19,22,1453,PHP02XPHN46,67.21,11.03,3.75,1.41,1.21,0.06
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1085$Row9$Range2$Pioneer P0589 AMXT,North Platte3,Low,Rainfed,1,9,2,1085,PIONEERP0589AMXT,69.76,10.15,3.69,0.97,1.20,0.06
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1446$Row10$Range22$PHW52 x PHZ51,North Platte3,Medium,Rainfed,1,10,22,1446,PHW52XPHZ51,70.98,9.82,3.91,0.73,1.07,0.07
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep2$Plot1452$Row18$Range22$PHK76 x 3IIH6,North Platte3,Medium,Rainfed,2,18,22,1452,PHK76X3IIH6,68.47,11.08,4.43,1.03,1.22,0.06
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1442$Row6$Range22$LH195 x PHZ51,North Platte3,Medium,Rainfed,1,6,22,1442,LH195XPHZ51,69.99,11.07,4.24,0.62,1.16,0.07
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep2$Plot1448$Row12$Range22$LH195 x LH123HT,North Platte3,Medium,Rainfed,2,12,22,1448,LH195XLH123HT,69.30,12.29,4.12,1.16,1.17,0.07
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1522$Row6$Range26$4N506 x 3IIH6,North Platte3,Medium,Rainfed,1,6,26,1522,4N506X3IIH6,69.67,10.99,3.97,1.97,1.51,0.07
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot840$Row8$Range21$PHK76 x 3IIH6,North Platte2,Medium,Partial,1,8,21,840,PHK76X3IIH6,68.84,9.58,4.14,0.55,1.10,0.04
North Platte$HIPS - Partial Irrigation - High Nitrogen$Rep1$Plot917$Row5$Range27$PHK56 x PHJ89,North Platte2,High,Partial,1,5,27,917,PHK56XPHJ89,70.87,10.33,3.48,0.68,0.93,0.04
